cve_ent,nom_ent,cve_mun,nom_mun,cvegeo,cve_ageb,pobreza,pobreza_ext
21,Puebla,21114,Puebla,2111400012067,2067,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012071,2071,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012086,2086,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012090,2090,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012103,2103,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012118,2118,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012122,2122,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012141,2141,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012156,2156,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400012160,2160,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012194,2194,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012207,2207,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012211,2211,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012226,2226,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012230,2230,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012245,2245,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001225A,225A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012264,2264,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012279,2279,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012283,2283,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012298,2298,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012315,2315,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,211140001232A,232A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012334,2334,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012349,2349,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012353,2353,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012368,2368,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012372,2372,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012387,2387,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012404,2404,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012419,2419,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012423,2423,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012438,2438,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012442,2442,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012457,2457,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012461,2461,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012476,2476,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012480,2480,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012495,2495,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012508,2508,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012512,2512,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400012546,2546,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012550,2550,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012565,2565,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001257A,257A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012584,2584,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012601,2601,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012620,2620,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012635,2635,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001264A,264A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012654,2654,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012669,2669,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012673,2673,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012688,2688,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012705,2705,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012762,2762,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012777,2777,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012781,2781,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012809,2809,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012828,2828,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012832,2832,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012847,2847,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012851,2851,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012866,2866,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400012870,2870,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400012885,2885,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,211140001289A,289A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012902,2902,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400012917,2917,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013050,3050,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013065,3065,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013084,3084,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013099,3099,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013101,3101,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013116,3116,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013120,3120,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013135,3135,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,211140001314A,314A,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400013154,3154,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400013192,3192,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,211140001321A,321A,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013224,3224,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400013296,3296,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013309,3309,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013313,3313,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013328,3328,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013332,3332,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013347,3347,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013351,3351,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013366,3366,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013370,3370,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013385,3385,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001339A,339A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013402,3402,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013417,3417,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013421,3421,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013436,3436,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013440,3440,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013455,3455,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001346A,346A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013474,3474,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013489,3489,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013493,3493,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013506,3506,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013510,3510,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013525,3525,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001353A,353A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013544,3544,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013559,3559,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013563,3563,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013578,3578,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013582,3582,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013597,3597,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001360A,360A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013614,3614,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013629,3629,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013633,3633,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013648,3648,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013652,3652,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013667,3667,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013671,3671,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013686,3686,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013690,3690,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013703,3703,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013718,3718,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013722,3722,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013737,3737,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013741,3741,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013756,3756,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013760,3760,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013775,3775,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001378A,378A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013794,3794,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013807,3807,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013811,3811,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013826,3826,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013830,3830,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013845,3845,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001385A,385A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013864,3864,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013879,3879,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013883,3883,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013898,3898,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013900,3900,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013915,3915,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001392A,392A,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400013934,3934,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400013949,3949,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013953,3953,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013968,3968,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013972,3972,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400013987,3987,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400013991,3991,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014006,4006,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014010,4010,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014025,4025,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001403A,403A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014044,4044,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014059,4059,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014063,4063,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014078,4078,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014082,4082,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014097,4097,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,211140001410A,410A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014114,4114,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014129,4129,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014133,4133,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014148,4148,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014152,4152,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014167,4167,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014171,4171,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014186,4186,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014190,4190,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014203,4203,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014218,4218,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014222,4222,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014237,4237,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014241,4241,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014256,4256,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014260,4260,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014275,4275,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001428A,428A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014294,4294,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014307,4307,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014311,4311,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014326,4326,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014330,4330,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014345,4345,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,211140001435A,435A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014364,4364,"(70, 100)","(20, 50)"
21,Puebla,21114,Puebla,2111400014379,4379,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014383,4383,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014400,4400,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014415,4415,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001442A,442A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014434,4434,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014449,4449,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014453,4453,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014468,4468,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014472,4472,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014491,4491,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014504,4504,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014519,4519,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014523,4523,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014538,4538,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014542,4542,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014557,4557,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014561,4561,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014576,4576,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014580,4580,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014608,4608,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014612,4612,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014627,4627,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014631,4631,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014646,4646,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014650,4650,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001467A,467A,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014684,4684,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014716,4716,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014720,4720,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,211140001474A,474A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014754,4754,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014769,4769,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400014773,4773,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014788,4788,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014792,4792,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014805,4805,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001481A,481A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014824,4824,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400014839,4839,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014843,4843,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014862,4862,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400014881,4881,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014896,4896,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014909,4909,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014928,4928,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400014932,4932,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014947,4947,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400014951,4951,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400014966,4966,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400014970,4970,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,211140001499A,499A,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015004,5004,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015019,5019,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015023,5023,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015038,5038,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015042,5042,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015061,5061,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015080,5080,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015095,5095,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015150,5150,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015165,5165,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001517A,517A,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015184,5184,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015199,5199,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015201,5201,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015216,5216,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015220,5220,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015235,5235,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001524A,524A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015254,5254,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015269,5269,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015273,5273,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015305,5305,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001531A,531A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015324,5324,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015339,5339,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015343,5343,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015358,5358,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015362,5362,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015381,5381,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015396,5396,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015409,5409,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015413,5413,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015428,5428,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015432,5432,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015447,5447,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015451,5451,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015466,5466,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015470,5470,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015485,5485,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001549A,549A,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015502,5502,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015517,5517,"(70, 100)","(20, 50)"
21,Puebla,21114,Puebla,2111400015521,5521,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015536,5536,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015540,5540,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015555,5555,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,211140001556A,556A,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015574,5574,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015589,5589,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015593,5593,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015606,5606,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015610,5610,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015625,5625,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015663,5663,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015678,5678,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015682,5682,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015697,5697,"(70, 100)","(20, 50)"
21,Puebla,21114,Puebla,211140001570A,570A,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015714,5714,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015729,5729,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015733,5733,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015748,5748,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015752,5752,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015767,5767,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400015771,5771,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015786,5786,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015790,5790,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015803,5803,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015818,5818,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015822,5822,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015837,5837,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015841,5841,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015856,5856,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015860,5860,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015875,5875,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,211140001588A,588A,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015894,5894,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400015907,5907,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015911,5911,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400015926,5926,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015930,5930,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015945,5945,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400015983,5983,"(0, 18)","(0, 20)"
21,Puebla,21114,Puebla,2111400015998,5998,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400016002,6002,"(70, 100)","(20, 50)"
21,Puebla,21114,Puebla,2111400016017,6017,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016021,6021,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400016040,6040,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400016055,6055,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,211140001606A,606A,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016074,6074,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400016089,6089,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016093,6093,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400016106,6106,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016110,6110,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016125,6125,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,211140001613A,613A,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,2111400016144,6144,"(18, 34)","(0, 20)"
21,Puebla,21114,Puebla,2111400016159,6159,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016163,6163,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016178,6178,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400016182,6182,"(50, 70)","(0, 20)"
21,Puebla,21114,Puebla,2111400016197,6197,"(34, 50)","(0, 20)"
21,Puebla,21114,Puebla,211140001620A,620A,"(70, 100)","(20, 50)"
21,Puebla,21114,Puebla,2111400016214,6214,"(70, 100)","(0, 20)"
21,Puebla,21114,Puebla,2111400016252,6252,"(50, 70)","(0, 20)"
